order_id,customer_id,store_id,staff_id,item_id,product_id,product_name,brand_id,category_id,model_year,quantity,list_price,EGP,list_price_egp,discount,order_status,order_date,required_date,shipped_date,late_delivery,latency_days,weekend
758,953,3,9,5,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,1,416.99,47.9492,19994.336908,0.2,4,2017-03-06,2017-03-08,2017-03-07,False,0 days,False
781,1018,2,6,1,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.05,4,2017-03-15,2017-03-16,2017-03-17,True,1 days,False
849,776,1,2,1,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,1,416.99,47.9492,19994.336908,0.2,4,2017-04-19,2017-04-20,2017-04-21,True,1 days,False
865,974,2,6,1,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.1,4,2017-04-29,2017-05-02,2017-05-01,False,0 days,True
1033,582,2,7,2,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.1,4,2017-07-30,2017-07-31,2017-08-02,True,2 days,False
1069,493,2,6,1,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,1,416.99,47.9492,19994.336908,0.07,4,2017-08-17,2017-08-19,2017-08-18,False,0 days,False
1087,675,3,8,5,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.2,4,2017-08-22,2017-08-23,2017-08-25,True,2 days,False
1124,275,3,9,3,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.07,4,2017-09-13,2017-09-14,2017-09-16,True,2 days,False
1142,554,1,3,3,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.05,4,2017-09-23,2017-09-26,2017-09-26,False,0 days,False
1199,318,1,2,3,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.1,4,2017-10-23,2017-10-24,2017-10-26,True,2 days,False
1286,1033,2,7,1,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.2,4,2017-12-04,2017-12-07,2017-12-06,False,0 days,False
1412,1043,2,7,3,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.07,4,2018-03-01,2018-03-02,2018-03-04,True,2 days,True
1440,859,3,8,2,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,1,416.99,47.9492,19994.336908,0.07,4,2018-03-15,2018-03-18,2018-03-16,False,0 days,False
1452,287,1,3,4,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.07,4,2018-03-20,2018-03-23,2018-03-23,False,0 days,False
1464,1279,2,7,1,109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,2,416.99,47.9492,19994.336908,0.05,4,2018-03-24,2018-03-25,2018-03-25,False,0 days,True
641,673,1,3,2,62,Trek Boone 7 - 2017,9,4,2017,1,3499.99,47.9492,167821.72050799997,0.2,4,2017-01-07,2017-01-10,2017-01-08,False,0 days,True
652,985,3,9,2,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.2,4,2017-01-12,2017-01-15,2017-01-13,False,0 days,False
704,1137,2,6,2,62,Trek Boone 7 - 2017,9,4,2017,1,3499.99,47.9492,167821.72050799997,0.2,4,2017-02-08,2017-02-09,2017-02-11,True,2 days,False
725,870,2,7,4,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.1,4,2017-02-19,2017-02-22,2017-02-22,False,0 days,False
736,184,2,7,3,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.2,4,2017-02-27,2017-02-28,2017-02-28,False,0 days,False
790,1015,2,7,1,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.07,4,2017-03-19,2017-03-21,2017-03-22,True,1 days,False
797,374,2,7,5,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.1,4,2017-03-24,2017-03-26,2017-03-26,False,0 days,True
805,420,2,6,3,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.2,4,2017-03-29,2017-03-30,2017-04-01,True,2 days,False
861,1177,2,7,2,62,Trek Boone 7 - 2017,9,4,2017,1,3499.99,47.9492,167821.72050799997,0.2,4,2017-04-27,2017-04-29,2017-04-30,True,1 days,True
872,394,1,3,1,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.07,4,2017-05-03,2017-05-06,2017-05-06,False,0 days,False
905,609,2,6,2,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.05,4,2017-05-23,2017-05-26,2017-05-24,False,0 days,False
925,1316,2,7,2,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.2,4,2017-06-02,2017-06-05,2017-06-03,False,0 days,False
946,525,2,6,3,62,Trek Boone 7 - 2017,9,4,2017,1,3499.99,47.9492,167821.72050799997,0.05,4,2017-06-14,2017-06-16,2017-06-15,False,0 days,False
951,339,2,7,3,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.2,4,2017-06-16,2017-06-19,2017-06-19,False,0 days,True
1133,517,2,7,4,62,Trek Boone 7 - 2017,9,4,2017,1,3499.99,47.9492,167821.72050799997,0.2,4,2017-09-19,2017-09-21,2017-09-21,False,0 days,False
1170,534,2,6,3,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.1,4,2017-10-05,2017-10-07,2017-10-06,False,0 days,False
1219,840,2,7,2,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.1,4,2017-10-30,2017-11-02,2017-11-02,False,0 days,False
1224,544,2,6,1,62,Trek Boone 7 - 2017,9,4,2017,1,3499.99,47.9492,167821.72050799997,0.07,4,2017-11-03,2017-11-04,2017-11-04,False,0 days,False
1249,545,2,6,1,62,Trek Boone 7 - 2017,9,4,2017,1,3499.99,47.9492,167821.72050799997,0.05,4,2017-11-17,2017-11-18,2017-11-20,True,2 days,True
1263,1408,2,6,2,62,Trek Boone 7 - 2017,9,4,2017,1,3499.99,47.9492,167821.72050799997,0.05,4,2017-11-23,2017-11-26,2017-11-26,False,0 days,True
1287,279,1,3,2,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.1,4,2017-12-07,2017-12-10,2017-12-09,False,0 days,False
1288,778,3,9,3,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.1,4,2017-12-07,2017-12-10,2017-12-09,False,0 days,False
1318,75,2,6,2,62,Trek Boone 7 - 2017,9,4,2017,2,3499.99,47.9492,167821.72050799997,0.2,4,2017-12-27,2017-12-30,2017-12-29,False,0 days,False
641,673,1,3,3,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.2,4,2017-01-07,2017-01-10,2017-01-08,False,0 days,True
718,38,2,7,3,64,Electra Townie Original 7D - 2017,1,3,2017,2,489.99,47.9492,23494.628508,0.1,4,2017-02-16,2017-02-17,2017-02-17,False,0 days,False
726,969,2,6,1,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.2,4,2017-02-19,2017-02-22,2017-02-20,False,0 days,True
756,1143,2,6,1,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.1,4,2017-03-06,2017-03-07,2017-03-09,True,2 days,False
816,811,2,6,2,64,Electra Townie Original 7D - 2017,1,3,2017,2,489.99,47.9492,23494.628508,0.2,4,2017-04-03,2017-04-05,2017-04-05,False,0 days,False
881,1024,3,9,3,64,Electra Townie Original 7D - 2017,1,3,2017,2,489.99,47.9492,23494.628508,0.05,4,2017-05-08,2017-05-11,2017-05-11,False,0 days,False
915,215,2,6,1,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.05,4,2017-05-28,2017-05-30,2017-05-30,False,0 days,False
962,570,2,7,2,64,Electra Townie Original 7D - 2017,1,3,2017,2,489.99,47.9492,23494.628508,0.07,4,2017-06-19,2017-06-22,2017-06-20,False,0 days,False
980,328,3,9,3,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.1,4,2017-06-26,2017-06-28,2017-06-27,False,0 days,False
1012,620,2,7,2,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.2,4,2017-07-18,2017-07-20,2017-07-20,False,0 days,False
1040,1225,1,2,3,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.07,4,2017-08-04,2017-08-07,2017-08-05,False,0 days,False
1085,305,1,3,2,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.1,4,2017-08-21,2017-08-23,2017-08-23,False,0 days,False
1088,1160,3,8,1,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.1,4,2017-08-22,2017-08-23,2017-08-23,False,0 days,False
1099,1128,2,6,1,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.1,4,2017-08-28,2017-08-29,2017-08-30,True,1 days,False
1146,757,2,7,2,64,Electra Townie Original 7D - 2017,1,3,2017,1,489.99,47.9492,23494.628508,0.2,4,2017-09-25,2017-09-26,2017-09-28,True,2 days,False
1213,669,3,9,1,64,Electra Townie Original 7D - 2017,1,3,2017,2,489.99,47.9492,23494.628508,0.07,4,2017-10-27,2017-10-29,2017-10-29,False,0 days,True
1216,886,2,7,1,64,Electra Townie Original 7D - 2017,1,3,2017,2,489.99,47.9492,23494.628508,0.1,4,2017-10-28,2017-10-30,2017-10-29,False,0 days,True
1288,778,3,9,2,64,Electra Townie Original 7D - 2017,1,3,2017,2,489.99,47.9492,23494.628508,0.2,4,2017-12-07,2017-12-10,2017-12-09,False,0 days,False
642,847,2,7,1,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,2,449.99,47.9492,21576.660508,0.07,4,2017-01-07,2017-01-09,2017-01-10,True,1 days,False
794,863,2,7,2,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.2,4,2017-03-23,2017-03-25,2017-03-24,False,0 days,False
831,1000,2,7,3,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.1,4,2017-04-11,2017-04-12,2017-04-12,False,0 days,False
922,656,2,6,1,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.2,4,2017-05-31,2017-06-01,2017-06-03,True,2 days,False
970,836,2,7,4,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.1,4,2017-06-22,2017-06-25,2017-06-23,False,0 days,False
983,1158,2,6,3,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.07,4,2017-06-27,2017-06-28,2017-06-29,True,1 days,False
984,1287,2,7,1,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.2,4,2017-06-27,2017-06-28,2017-06-29,True,1 days,False
996,915,1,2,1,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,2,449.99,47.9492,21576.660508,0.05,4,2017-07-11,2017-07-12,2017-07-12,False,0 days,False
1006,1070,2,7,2,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.1,4,2017-07-15,2017-07-18,2017-07-17,False,0 days,True
1011,495,1,3,4,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,2,449.99,47.9492,21576.660508,0.05,4,2017-07-18,2017-07-21,2017-07-21,False,0 days,False
1029,407,1,3,4,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,2,449.99,47.9492,21576.660508,0.1,4,2017-07-29,2017-07-30,2017-08-01,True,2 days,False
1053,1439,2,6,4,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.1,4,2017-08-10,2017-08-11,2017-08-12,True,1 days,False
1155,865,2,7,1,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,2,449.99,47.9492,21576.660508,0.05,4,2017-09-30,2017-10-01,2017-10-01,False,0 days,True
1165,652,2,7,2,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.07,4,2017-10-02,2017-10-03,2017-10-05,True,2 days,False
1167,900,1,2,3,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.07,4,2017-10-04,2017-10-07,2017-10-06,False,0 days,False
1173,548,2,7,3,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,1,449.99,47.9492,21576.660508,0.05,4,2017-10-08,2017-10-10,2017-10-09,False,0 days,True
1212,213,2,6,4,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,2,449.99,47.9492,21576.660508,0.07,4,2017-10-27,2017-10-30,2017-10-29,False,0 days,True
1268,774,1,3,1,68,Sun Bicycles Cruz 3 - 2017,7,3,2017,2,449.99,47.9492,21576.660508,0.07,4,2017-11-26,2017-11-28,2017-11-29,True,1 days,False
645,1199,2,6,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.07,4,2017-01-08,2017-01-11,2017-01-10,False,0 days,False
667,858,2,7,4,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.1,4,2017-01-22,2017-01-24,2017-01-25,True,1 days,False
682,614,2,6,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.2,4,2017-01-29,2017-01-30,2017-01-30,False,0 days,True
746,391,1,3,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.1,4,2017-03-02,2017-03-04,2017-03-05,True,1 days,True
758,953,3,9,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.1,4,2017-03-06,2017-03-08,2017-03-07,False,0 days,False
782,1298,2,7,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.07,4,2017-03-15,2017-03-16,2017-03-18,True,2 days,False
795,992,2,7,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-03-23,2017-03-25,2017-03-26,True,1 days,True
853,883,3,8,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.05,4,2017-04-21,2017-04-24,2017-04-24,False,0 days,True
862,1230,3,8,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.2,4,2017-04-27,2017-04-30,2017-04-29,False,0 days,False
989,1145,2,6,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.05,4,2017-07-02,2017-07-04,2017-07-03,False,0 days,True
993,1415,1,3,4,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.07,4,2017-07-09,2017-07-11,2017-07-11,False,0 days,False
1005,266,2,7,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.1,4,2017-07-15,2017-07-17,2017-07-16,False,0 days,True
1011,495,1,3,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.2,4,2017-07-18,2017-07-21,2017-07-21,False,0 days,False
1050,239,1,3,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.1,4,2017-08-09,2017-08-12,2017-08-12,False,0 days,False
1097,1311,2,6,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.05,4,2017-08-27,2017-08-30,2017-08-28,False,0 days,True
1143,1087,1,2,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.2,4,2017-09-24,2017-09-26,2017-09-27,True,1 days,False
1238,998,2,6,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.2,4,2017-11-09,2017-11-10,2017-11-11,True,1 days,False
1258,1099,2,7,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-11-20,2017-11-21,2017-11-22,True,1 days,False
1304,1409,2,6,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-12-16,2017-12-17,2017-12-17,False,0 days,True
1320,244,1,3,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.2,4,2017-12-28,2017-12-30,2017-12-29,False,0 days,False
1333,203,3,8,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.1,4,2018-01-06,2018-01-07,2018-01-07,False,0 days,True
1343,594,2,6,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,1,299.99,47.9492,14384.280508,0.05,4,2018-01-13,2018-01-15,2018-01-14,False,0 days,True
1452,287,1,3,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,2,299.99,47.9492,14384.280508,0.1,4,2018-03-20,2018-03-23,2018-03-23,False,0 days,False
645,1199,2,6,2,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.05,4,2017-01-08,2017-01-11,2017-01-10,False,0 days,False
659,1391,2,7,1,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.05,4,2017-01-17,2017-01-19,2017-01-18,False,0 days,False
665,29,2,6,2,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.2,4,2017-01-21,2017-01-22,2017-01-23,True,1 days,True
710,295,2,6,1,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.05,4,2017-02-13,2017-02-15,2017-02-16,True,1 days,False
770,135,3,9,2,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.2,4,2017-03-09,2017-03-11,2017-03-11,False,0 days,False
776,490,2,6,2,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.2,4,2017-03-13,2017-03-15,2017-03-16,True,1 days,False
798,619,1,3,4,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.2,4,2017-03-26,2017-03-28,2017-03-29,True,1 days,False
842,1133,2,6,2,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.1,4,2017-04-15,2017-04-18,2017-04-16,False,0 days,True
853,883,3,8,3,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.2,4,2017-04-21,2017-04-24,2017-04-24,False,0 days,True
905,609,2,6,3,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.2,4,2017-05-23,2017-05-26,2017-05-24,False,0 days,False
915,215,2,6,3,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.2,4,2017-05-28,2017-05-30,2017-05-30,False,0 days,False
947,278,1,3,2,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.07,4,2017-06-15,2017-06-18,2017-06-17,False,0 days,False
1112,798,2,7,2,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.07,4,2017-09-05,2017-09-08,2017-09-07,False,0 days,False
1200,48,2,6,1,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.2,4,2017-10-23,2017-10-25,2017-10-26,True,1 days,False
1221,1290,2,7,3,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.1,4,2017-10-31,2017-11-02,2017-11-01,False,0 days,False
1226,226,2,7,5,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.1,4,2017-11-04,2017-11-07,2017-11-06,False,0 days,True
1227,702,2,6,5,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,2,2299.99,47.9492,110282.680508,0.2,4,2017-11-04,2017-11-07,2017-11-06,False,0 days,True
1261,435,2,7,4,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.1,4,2017-11-23,2017-11-25,2017-11-24,False,0 days,False
1276,893,2,6,3,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.05,4,2017-11-30,2017-12-03,2017-12-02,False,0 days,False
1306,28,2,6,4,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.2,4,2017-12-20,2017-12-21,2017-12-22,True,1 days,False
1311,1021,2,6,4,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.1,4,2017-12-24,2017-12-26,2017-12-27,True,1 days,False
1334,425,2,6,5,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.05,4,2018-01-07,2018-01-09,2018-01-10,True,1 days,False
1439,463,2,7,1,42,Trek Fuel EX 5 27.5 Plus - 2017,9,6,2017,1,2299.99,47.9492,110282.680508,0.07,4,2018-03-15,2018-03-16,2018-03-17,True,1 days,False
645,1199,2,6,4,47,Trek Remedy 9.8 - 2017,9,6,2017,2,5299.99,47.9492,254130.280508,0.07,4,2017-01-08,2017-01-11,2017-01-10,False,0 days,False
660,383,2,7,3,47,Trek Remedy 9.8 - 2017,9,6,2017,2,5299.99,47.9492,254130.280508,0.05,4,2017-01-18,2017-01-19,2017-01-19,False,0 days,False
664,681,2,7,5,47,Trek Remedy 9.8 - 2017,9,6,2017,1,5299.99,47.9492,254130.280508,0.07,4,2017-01-20,2017-01-23,2017-01-22,False,0 days,True
708,660,1,2,2,47,Trek Remedy 9.8 - 2017,9,6,2017,1,5299.99,47.9492,254130.280508,0.1,4,2017-02-10,2017-02-12,2017-02-11,False,0 days,False
732,147,2,7,1,47,Trek Remedy 9.8 - 2017,9,6,2017,1,5299.99,47.9492,254130.280508,0.07,4,2017-02-26,2017-02-27,2017-03-01,True,2 days,False
779,367,2,6,3,47,Trek Remedy 9.8 - 2017,9,6,2017,1,5299.99,47.9492,254130.280508,0.2,4,2017-03-15,2017-03-16,2017-03-18,True,2 days,False
846,715,2,6,2,47,Trek Remedy 9.8 - 2017,9,6,2017,1,5299.99,47.9492,254130.280508,0.07,4,2017-04-17,2017-04-19,2017-04-19,False,0 days,False
886,1396,1,2,1,47,Trek Remedy 9.8 - 2017,9,6,2017,1,5299.99,47.9492,254130.280508,0.05,4,2017-05-13,2017-05-14,2017-05-15,True,1 days,True
961,82,1,2,2,47,Trek Remedy 9.8 - 2017,9,6,2017,2,5299.99,47.9492,254130.280508,0.2,4,2017-06-19,2017-06-21,2017-06-22,True,1 days,False
973,238,2,6,3,47,Trek Remedy 9.8 - 2017,9,6,2017,2,5299.99,47.9492,254130.280508,0.05,4,2017-06-24,2017-06-27,2017-06-27,False,0 days,False
1118,1023,2,6,4,47,Trek Remedy 9.8 - 2017,9,6,2017,2,5299.99,47.9492,254130.280508,0.2,4,2017-09-08,2017-09-11,2017-09-11,False,0 days,True
1170,534,2,6,2,47,Trek Remedy 9.8 - 2017,9,6,2017,2,5299.99,47.9492,254130.280508,0.05,4,2017-10-05,2017-10-07,2017-10-06,False,0 days,False
1220,803,2,6,1,47,Trek Remedy 9.8 - 2017,9,6,2017,2,5299.99,47.9492,254130.280508,0.1,4,2017-10-31,2017-11-03,2017-11-03,False,0 days,False
1393,547,2,7,3,47,Trek Remedy 9.8 - 2017,9,6,2017,2,5299.99,47.9492,254130.280508,0.05,4,2018-02-14,2018-02-15,2018-02-15,False,0 days,False
646,975,1,2,3,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,1,299.99,47.9492,14384.280508,0.05,4,2017-01-09,2017-01-12,2017-01-11,False,0 days,False
654,1129,2,7,2,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,1,299.99,47.9492,14384.280508,0.1,4,2017-01-14,2017-01-15,2017-01-17,True,2 days,False
662,1125,1,3,2,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,2,299.99,47.9492,14384.280508,0.2,4,2017-01-19,2017-01-20,2017-01-20,False,0 days,False
687,530,1,3,2,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,1,299.99,47.9492,14384.280508,0.07,4,2017-02-02,2017-02-05,2017-02-04,False,0 days,False
711,1246,2,6,2,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,2,299.99,47.9492,14384.280508,0.2,4,2017-02-13,2017-02-16,2017-02-14,False,0 days,False
745,698,2,7,1,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-03-01,2017-03-03,2017-03-03,False,0 days,False
753,1201,2,7,4,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,1,299.99,47.9492,14384.280508,0.07,4,2017-03-05,2017-03-08,2017-03-08,False,0 days,False
757,1336,2,7,1,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,1,299.99,47.9492,14384.280508,0.1,4,2017-03-06,2017-03-08,2017-03-09,True,1 days,False
764,701,1,2,2,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-03-09,2017-03-10,2017-03-12,True,2 days,True
793,653,2,6,2,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-03-23,2017-03-24,2017-03-24,False,0 days,False
795,992,2,7,1,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-03-23,2017-03-25,2017-03-26,True,1 days,True
800,1057,2,6,5,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-03-27,2017-03-29,2017-03-28,False,0 days,False
860,473,2,7,5,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,2,299.99,47.9492,14384.280508,0.05,4,2017-04-27,2017-04-29,2017-04-28,False,0 days,False
880,1206,2,6,2,95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,1,299.99,47.9492,14384.280508,0.1,4,2017-05-08,2017-05-11,2017-05-10,False,0 days,False
